D://crw_data//np.array\source961\code\pd.Series.astype_replace1.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.array\source962\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.array\source970\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.array\source977\code\pd.Series.astype_replace3.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.array\source994\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.array\source994\code\pd.Series.astype_replace2.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',0

D://crw_data//np.array\source994\code\pd.Series.astype_replace6.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',0

D://crw_data//np.array\source998\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.column_stack\source17\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.column_stack\source18\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.column_stack\source21\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.column_stack\source28\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.concatenate\source104\code\pd.Series.astype_replace0.py,AttributeError: \'category\' is not a valid function for \'Series\' object,1

D://crw_data//np.concatenate\source104\code\pd.Series.astype_replace1.py,AttributeError: \'category\' is not a valid function for \'Series\' object,1

D://crw_data//np.concatenate\source104\code\pd.Series.astype_replace2.py,AttributeError: \'category\' is not a valid function for \'Series\' object,1

D://crw_data//np.concatenate\source113\code\np.vstack_concatenate_replace0.py,ValueError: zero-dimensional arrays cannot be concatenated,1

D://crw_data//np.concatenate\source113\code\np.vstack_concatenate_replace1.py,ValueError: zero-dimensional arrays cannot be concatenated,1

D://crw_data//np.concatenate\source114\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.concatenate\source116\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.concatenate\source133\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source196\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//np.concatenate\source215\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',0

D://crw_data//np.concatenate\source235\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source235\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source235\code\pd.DataFrame.fillna_replace2.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source244\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source244\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source244\code\pd.DataFrame.fillna_replace2.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source32\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.concatenate\source44\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.concatenate\source44\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.concatenate\source44\code\pd.Series.iloc_replace5.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.concatenate\source84\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source84\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source96\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source96\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.concatenate\source96\code\pd.DataFrame.fillna_replace2.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.count_nonzero\source6\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.count_nonzero\source6\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.count_nonzero\source6\code\pd.DataFrame.fillna_replace2.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.count_nonzero\source6\code\pd.DataFrame.fillna_replace3.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.count_nonzero\source6\code\pd.DataFrame.fillna_replace4.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.count_nonzero\source6\code\pd.DataFrame.fillna_replace5.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//np.full\source28\code\pd.Series.astype_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'int\',0

D://crw_data//np.hstack\source16\code\pd.DataFrame.apply_where_replace0.py,TypeError: cannot convert the series to <class \'int\'>,0

D://crw_data//np.hstack\source31\code\pd.Series.astype_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'apply\',1

D://crw_data//np.hstack\source53\code\np.vstack_concatenate_replace0.py,"ValueError: all the input arrays must have same number of dimensions, but the array at index 0 has 2 dimension(s) and the array at index 1 has 1 dimension(s)",0

D://crw_data//np.sum\source172\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//np.sum\source238\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//np.vectorize\source5\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',0

D://crw_data//np.where\source21\code\np.transpose_column_stack_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'column_stack\',1

D://crw_data//np.zeros\source113\code\pd.Series.replace_map_replace0.py,AttributeError: \'bytes\' object has no attribute \'map\',1

D://crw_data//np.zeros\source137\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source137\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source137\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',1

D://crw_data//np.zeros\source14\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source14\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',1

D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source142\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source142\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source160\code\pd.Series.map_replace_replace1.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source18\code\pd.Series.replace_map_replace0.py,AttributeError: \'bytes\' object has no attribute \'map\',1

D://crw_data//np.zeros\source183\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source183\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source2\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source2\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source305\code\pd.Series.map_replace_replace1.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source313\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source313\code\pd.Series.map_replace_replace1.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source340\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source344\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source344\code\pd.Series.map_replace_replace1.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source353\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source366\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int32)\' and \'str\',0

D://crw_data//np.zeros\source520\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',0

D://crw_data//np.zeros\source73\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source73\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//np.zeros\source87\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,0

D://crw_data//pd.concat\source1002\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//pd.concat\source1054\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//pd.concat\source1118\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//pd.concat\source114\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//pd.concat\source195\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.concat\source263\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//pd.concat\source401\code\pd.Series.str_replace0.py,TypeError: \'float\' object is not subscriptable,2

D://crw_data//pd.concat\source672\code\np.transpose_column_stack_replace0.py,AttributeError: \'numpy.ndarray\' object has no attribute \'column_stack\',1

D://crw_data//pd.concat\source707\code\pd.Series.map_replace_replace0.py,TypeError: Cannot compare types \'ndarray(dtype=int64)\' and \'int\',0

D://crw_data//pd.read_csv\source1025\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//pd.read_csv\source1025\code\pd.DataFrame.fillna_replace1.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//pd.read_csv\source1025\code\pd.DataFrame.fillna_replace2.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//pd.read_csv\source1230\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source1268\code\pd.Series.str_replace0.py,TypeError: \'float\' object is not subscriptable,2

D://crw_data//pd.read_csv\source1587\code\pd.Series.str_replace0.py,TypeError: \'int\' object is not subscriptable,2

D://crw_data//pd.read_csv\source1587\code\pd.Series.str_replace1.py,TypeError: \'int\' object is not subscriptable,2

D://crw_data//pd.read_csv\source1587\code\pd.Series.str_replace2.py,TypeError: \'int\' object is not subscriptable,2

D://crw_data//pd.read_csv\source1761\code\np.transpose_column_stack_replace0.py,AttributeError: \'Series\' object has no attribute \'column_stack\',1

D://crw_data//pd.read_csv\source183\code\pd.Series.map_replace_replace0.py,NameError: name \'replace\' is not defined,1

D://crw_data//pd.read_csv\source2251\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//pd.read_csv\source2525\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source2528\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source2528\code\pd.DataFrame.iloc_replace1.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source2629\code\pd.Series.replace_map_replace0.py,TypeError: \'str\' object is not callable,0

D://crw_data//pd.read_csv\source2771\code\pd.Series.replace_map_replace0.py,TypeError: \'int\' object is not callable,1

D://crw_data//pd.read_csv\source2829\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source2829\code\pd.DataFrame.iloc_replace1.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source283\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source3006\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source3006\code\pd.DataFrame.iloc_replace1.py,ValueError: iAt based indexing can only have integer indexers,0

D://crw_data//pd.read_csv\source3198\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',1

D://crw_data//pd.read_csv\source3653\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',1

D://crw_data//pd.read_csv\source3772\code\pd.Series.replace_map_replace0.py,AttributeError: \'str\' object has no attribute \'map\',1

D://crw_data//pd.read_csv\source40\code\pd.Series.replace_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',1

D://crw_data//pd.read_csv\source695\code\pd.DataFrame.fillna_replace0.py,AttributeError: \'Series\' object has no attribute \'applymap\',1

D://crw_data//pd.read_csv\source695\code\pd.Series.replace_map_replace0.py,TypeError: \'str\' object is not callable,1

D://crw_data//df.apply\source42\code\np.sum_einsum_replace0.py,AssertionError: occurred at index 0,2

D://crw_data//df.astype\source2\code\np.ndarray.sum_einsum_replace0.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,2

D://crw_data//df.astype\source2\code\np.sum_einsum_replace1.py,"ValueError: operand has more dimensions than subscripts given in einstein sum, but no \'...\' ellipsis provided to broadcast the extra dimensions.",0

D://crw_data//df.fillna\source20\code\np.ndarray.sum_einsum_replace0.py,"ValueError: operand has more dimensions than subscripts given in einstein sum, but no \'...\' ellipsis provided to broadcast the extra dimensions.",2

D://crw_data//df.fillna\source32\code\np.dot_einsum_replace1.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 1,0

D://crw_data//df.fillna\source33\code\np.ndarray.sum_einsum_replace0.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,2

D://crw_data//df.fillna\source44\code\np.ndarray.sum_einsum_replace0.py,"ValueError: operand has more dimensions than subscripts given in einstein sum, but no \'...\' ellipsis provided to broadcast the extra dimensions.",2

D://crw_data//df.iloc\source20\code\np.ndarray.sum_einsum_replace0.py,"ValueError: operand has more dimensions than subscripts given in einstein sum, but no \'...\' ellipsis provided to broadcast the extra dimensions.",1

D://crw_data//df.iloc\source62\code\np.sum_einsum_replace0.py,AssertionError,1

D://crw_data//df.iloc\source65\code\np.ndarray.sum_einsum_replace0.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,2

D://crw_data//df.loc\source88\code\np.ndarray.sum_einsum_replace0.py,"ValueError: operand has more dimensions than subscripts given in einstein sum, but no \'...\' ellipsis provided to broadcast the extra dimensions.",1

D://crw_data//np.abs\source105\code\np.hstack_concatenate_replace0.py,AssertionError,0

D://crw_data//np.abs\source105\code\np.hstack_replace0.py,AssertionError,0

D://crw_data//np.abs\source3\code\np.hstack_concatenate_replace0.py,AssertionError,0

D://crw_data//np.abs\source3\code\np.hstack_replace0.py,AssertionError,2

D://crw_data//np.append\source47\code\np.ndarray.sum_einsum_replace0.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,2

D://crw_data//np.arange\source253\code\np.ndarray.sum_einsum_replace0.py,AssertionError,2


D://crw_data//np.arange\source311\code\np.ndarray.sum_einsum_replace0.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,0


D://crw_data//np.array\source60\code\pd.Series.astype_replace0.py,AssertionError,2


D://crw_data//np.concatenate\source113\code\np.dot_einsum_replace2.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,0


D://crw_data//np.concatenate\source113\code\np.dot_einsum_replace3.py,ValueError: einstein sum subscripts string contains too many subscripts for operand 0,0


D://crw_data//np.linalg.norm\source4\code\np.linalg.norm_replace0.py,TypeError: \'axis\' is an invalid keyword to ufunc \'square\',1


D://crw_data//pd.read_csv\source1522\code\pd.Series.map_replace_replace0.py,NameError: name \'replace\' is not defined,1


D://crw_data//pd.read_csv\source1761\code\np.ndarray.dot_tensordot_replace3.py,AssertionError,1


